#,Ticker,Price,DCF Price,DCF Diff %,Target Price,Target Diff %,# Targets,Consensus Rating,# Ratings,Expected Return,Financial Score,Piotroski Score,PE ratio,PEG ratio,Insiders Change,Institutional Change,Senate Change
1,GS,655.95,-,-,-,-,0,-,,-,,,-,-,-,-,-
2,NKE,68.79,-,-,-,-,0,-,,-,,,-,-,-,-,-
3,NVDA,128.73,-,-,-,-,0,-,,-,,,-,-,-,-,-
4,AMZN,228.59,-,-,-,-,0,-,,-,,,-,-,-,-,-
5,HON,205.34,-,-,-,-,0,-,,-,,,-,-,-,-,-
6,AAPL,227.25,-,-,-,-,0,-,,-,,,-,-,-,-,-
7,SHW,360.57,-,-,-,-,0,-,,-,,,-,-,-,-,-
8,CRM,325.23,-,-,-,-,0,-,,-,,,-,-,-,-,-
9,AMGN,293.54,-,-,-,-,0,-,,-,,,-,-,-,-,-
