symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.282742,451.1857,-161.209,-19.463,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,5,6.988711,295.932,88.736,12.697,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.099766,207.9578,777.404,127.448,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
GLD,SPDR Gold,3025,6,4.74797,405.9667,-32.05,-6.75,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.589722,2.0808,453.842,98.882,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.326027,147.3514,3234.731,747.737,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,4,4.216876,34.1674,-39.389,-9.341,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
AAPL,Apple,1001,9,3.903993,247.8052,189.68,48.586,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
META,Meta Platforms Inc,1003,10,3.600087,694.7317,-204.351,-56.763,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
9201.T,Japan Airlines Co. Ltd.,14710,3,2.961514,2598.0439,3.587,1.211,2026-06-11T06:26:00.36Z,True,1,5,56,Tokyo,1,False
DTE.DE,Deutsche Telekom AG,1207,2,2.110288,29.61,-13.582,-6.436,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,2.110288,529.71,-69.037,-32.715,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,2.110266,990.0479,58.649,27.792,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.106416,54.739,-0.074,-0.035,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.898974,108806.0978,-506.0,-266.459,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.818306,3917.3635,-953.834,-524.573,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.582716,290.22,-173.365,-109.536,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.582716,292.3134,94.908,59.965,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
6702.T,Fujitsu Ltd.,14619,1,1.055144,3423.18,-3.424,-3.245,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
V,Visa,1046,1,1.055144,318.6365,0.211,0.2,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
NOVO-B.CO,Novo Nordisk B A/S,2260,1,1.055144,254.55,8.312,7.877,2026-02-23T14:04:53.623Z,True,1,5,16,Nasdaq Nordic,5,False
MTO.L,Mitie Group PLC,2744,1,1.055144,164.4,-1.586,-1.503,2026-06-09T10:12:04.003Z,True,1,5,7,LSE PLC,3,False
NKE,NIKE,1042,1,1.055144,45.6047,0.165,0.156,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
BPE.MI,BPER Banca,1277,1,1.055144,11.636,8.782,8.323,2026-05-25T08:49:56.637Z,True,1,5,11,CBOE EU,4,False
VST,Vistra Corp,4363,1,1.055144,156.4858,-6.381,-6.048,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
MCD,McDonald's,1025,1,1.055144,275.7,3.192,3.025,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
NFLX,"Netflix, Inc.",1127,1,1.055144,87.35,-6.938,-6.575,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
JPM,JPMorgan Chase & Co,1023,1,1.055121,325.1427,-4.011,-3.802,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
AVGO,Broadcom Inc,4236,1,1.055034,380.3603,1.63,1.545,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
7269.T,Suzuki Motor Corp.,14651,1,1.055016,1960.25,-6.87,-6.511,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
TSLA,"Tesla Motors, Inc.",1111,1,1.054929,393.01,2.043,1.937,2026-06-09T15:57:06.387Z,True,1,5,4,NASDAQ,3,False
8001.T,ITOCHU Corp.,14667,1,1.054741,1928.75,-3.734,-3.54,2026-05-27T00:02:57.343Z,True,1,5,56,Tokyo,1,False
SBMO.NV,SBM Offshore NV,4534,1,1.054518,33.68,0.287,0.272,2026-06-02T12:32:27.163Z,True,1,5,30,Euronext,9,False
AMD,Advanced Micro Devices Inc,1832,1,0.494994,196.1774,150.187,303.411,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
