symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.283806,451.1857,-107.276,-12.95,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,5,6.989609,295.932,93.794,13.419,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.100553,207.9578,799.446,131.045,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.590312,2.0808,428.539,93.357,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.326586,147.3513,3239.216,748.677,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,4,4.21742,34.1674,-41.384,-9.813,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
AAPL,Apple,1001,9,3.904495,247.8052,175.207,44.873,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
GLD,SPDR Gold,3025,5,3.693302,414.741,-31.767,-8.601,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
META,Meta Platforms Inc,1003,10,3.60055,694.7317,-184.148,-51.144,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
0700.HK,Tencent,2339,6,2.11056,529.71,-70.071,-33.2,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
DTE.DE,Deutsche Telekom AG,1207,2,2.110558,29.61,-13.315,-6.309,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
LLY,Eli Lilly & Co,1567,3,2.110537,990.0479,54.125,25.645,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.106687,54.739,-2.633,-1.25,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.899219,108806.0945,-523.063,-275.409,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.818543,3917.3632,-967.927,-532.254,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.58292,290.22,-176.895,-111.752,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.582919,292.3134,94.762,59.866,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
6702.T,Fujitsu Ltd.,14619,1,1.055279,3423.18,-3.043,-2.884,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
V,Visa,1046,1,1.055279,318.6365,1.558,1.476,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
NOVO-B.CO,Novo Nordisk B A/S,2260,1,1.055279,254.55,3.369,3.192,2026-02-23T14:04:53.623Z,True,1,5,16,Nasdaq Nordic,5,False
MTO.L,Mitie Group PLC,2744,1,1.055279,164.4,-1.473,-1.396,2026-06-09T10:12:04.003Z,True,1,5,7,LSE PLC,3,False
NKE,NIKE,1042,1,1.055279,45.6047,-2.115,-2.005,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
BPE.MI,BPER Banca,1277,1,1.055279,11.636,7.864,7.452,2026-05-25T08:49:56.637Z,True,1,5,11,CBOE EU,4,False
VST,Vistra Corp,4363,1,1.055279,156.4858,-6.771,-6.416,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
MCD,McDonald's,1025,1,1.055279,275.7,2.506,2.375,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
NFLX,"Netflix, Inc.",1127,1,1.055279,87.35,-6.583,-6.238,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
JPM,JPMorgan Chase & Co,1023,1,1.055256,325.1427,-4.054,-3.842,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
AVGO,Broadcom Inc,4236,1,1.05517,380.3603,2.2,2.085,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
7269.T,Suzuki Motor Corp.,14651,1,1.055152,1960.25,-7.155,-6.781,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
TSLA,"Tesla Motors, Inc.",1111,1,1.055064,393.01,0.794,0.752,2026-06-09T15:57:06.387Z,True,1,5,4,NASDAQ,3,False
8001.T,ITOCHU Corp.,14667,1,1.054876,1928.75,-4.798,-4.549,2026-05-27T00:02:57.343Z,True,1,5,56,Tokyo,1,False
SBMO.NV,SBM Offshore NV,4534,1,1.054654,33.68,-1.636,-1.552,2026-06-02T12:32:27.163Z,True,1,5,30,Euronext,9,False
AMD,Advanced Micro Devices Inc,1832,1,0.495058,196.1774,140.094,282.985,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
