symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.283587,451.1857,-134.145,-16.194,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,5,6.989429,295.932,81.298,11.632,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.10039,207.9578,724.577,118.776,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.59019,2.0808,434.19,94.591,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.326471,147.3514,3124.585,722.202,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,4,4.217309,34.1674,-10.521,-2.495,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
AAPL,Apple,1001,9,3.904392,247.8052,176.61,45.234,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
GLD,SPDR Gold,3025,5,3.693205,414.741,-47.349,-12.821,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
META,Meta Platforms Inc,1003,10,3.600456,694.7317,-203.614,-56.552,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,2.110504,29.61,-8.071,-3.824,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,2.110504,529.71,-57.831,-27.402,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,2.110482,990.0479,51.846,24.566,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.106632,54.739,-0.696,-0.33,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.899169,108806.1036,-522.907,-275.335,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.818493,3917.3625,-976.419,-536.938,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.582878,290.22,-177.704,-112.267,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.582878,292.3134,85.6,54.079,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
6702.T,Fujitsu Ltd.,14619,1,1.055252,3423.18,-1.231,-1.167,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
V,Visa,1046,1,1.055252,318.6365,1.256,1.191,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
NOVO-B.CO,Novo Nordisk B A/S,2260,1,1.055252,254.55,8.339,7.903,2026-02-23T14:04:53.623Z,True,1,5,16,Nasdaq Nordic,5,False
MTO.L,Mitie Group PLC,2744,1,1.055252,164.4,-2.474,-2.345,2026-06-09T10:12:04.003Z,True,1,5,7,LSE PLC,3,False
NKE,NIKE,1042,1,1.055252,45.6047,-3.892,-3.688,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
BPE.MI,BPER Banca,1277,1,1.055252,11.636,7.94,7.525,2026-05-25T08:49:56.637Z,True,1,5,11,CBOE EU,4,False
VST,Vistra Corp,4363,1,1.055252,156.4858,-11.455,-10.855,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
MCD,McDonald's,1025,1,1.055252,275.7,2.104,1.994,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
NFLX,"Netflix, Inc.",1127,1,1.055252,87.35,-6.457,-6.119,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
JPM,JPMorgan Chase & Co,1023,1,1.055229,325.1427,-5.156,-4.886,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
AVGO,Broadcom Inc,4236,1,1.055142,380.3603,-1.935,-1.834,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
7269.T,Suzuki Motor Corp.,14651,1,1.055124,1960.25,-10.135,-9.605,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
TSLA,"Tesla Motors, Inc.",1111,1,1.055037,393.01,-2.341,-2.219,2026-06-09T15:57:06.387Z,True,1,5,4,NASDAQ,3,False
8001.T,ITOCHU Corp.,14667,1,1.054849,1928.75,-6.643,-6.298,2026-05-27T00:02:57.343Z,True,1,5,56,Tokyo,1,False
SBMO.NV,SBM Offshore NV,4534,1,1.054626,33.68,-1.539,-1.459,2026-06-02T12:32:27.163Z,True,1,5,30,Euronext,9,False
AMD,Advanced Micro Devices Inc,1832,1,0.495045,196.1774,131.362,265.354,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
