symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
GOOG,Alphabet,1002,9,9.392386,308.8885,67.595,7.197,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
NVDA,NVIDIA Corporation,1137,23,7.515179,172.6349,3762.035,500.592,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,6.958373,398.0824,14.935,2.146,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,7,6.491112,25.1253,-114.737,-17.676,2026-05-21T13:55:38.323Z,True,1,6,20,eToro,4,False
MSFT,Microsoft,1004,19,6.16983,430.5586,313.166,50.758,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,10,5.102915,281.2758,146.726,28.753,2025-09-08T16:59:47.893Z,True,1,5,4,NASDAQ,3,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.035835,2.0808,655.027,162.303,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,4,3.247332,380.4228,90.886,27.988,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
META,Meta Platforms Inc,1003,10,3.16563,694.7317,-210.414,-66.468,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,15,3.090845,193.2597,875.174,283.151,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
MU,"Micron Technology, Inc.",1130,3,2.319523,926.288,37.153,16.017,2026-07-14T00:11:56.93Z,True,1,5,4,NASDAQ,8,False
V,Visa,1046,3,1.855619,339.9033,11.249,6.062,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
NKE,NIKE,1042,2,1.855618,43.7041,-20.043,-10.801,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
LLY,Eli Lilly & Co,1567,2,1.855618,1198.4944,-2.765,-1.49,2026-07-24T14:17:57.01Z,True,1,5,5,NASDAQ,5,False
MA,Mastercard,1041,2,1.855618,561.211,-1.211,-0.653,2026-08-12T15:20:23.54Z,True,1,5,5,NASDAQ,4,False
AVGO,Broadcom Inc,4236,2,1.854486,391.1999,0.826,0.446,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
ETOR,eToro Group LTD,12200,3,1.854292,33.6235,-55.477,-29.918,2026-06-26T17:17:57.44Z,True,1,5,4,NASDAQ,4,False
0700.HK,Tencent,2339,5,1.716448,535.4595,-75.036,-43.716,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
NOVN.ZU,Novartis AG,2948,3,1.391709,125.8867,-5.603,-4.026,2026-07-28T09:16:50.963Z,True,1,5,12,CBOE EU,5,False
ROP.ZU,Roche Holding Ltd,1402,2,1.391703,359.8333,-2.046,-1.47,2026-07-27T11:00:57.837Z,True,1,5,12,CBOE EU,3,False
EXEL,Exelixis Inc,6084,2,1.225358,54.3281,-5.854,-4.778,2026-07-22T13:46:47.86Z,True,1,5,4,NASDAQ,3,False
NEM,Newmont Mining Corp,1757,2,0.92781,99.0847,42.926,46.266,2026-07-14T00:05:39.82Z,True,1,5,5,NASDAQ,1,False
ITX.MC,Industria de Diseno Textil SA,1332,2,0.92781,57.66,-2.831,-3.051,2026-07-31T14:12:01.227Z,True,1,5,10,CBOE EU,3,False
WDC,Western Digital Corporation,1129,2,0.92781,450.1062,37.842,40.786,2026-08-11T00:58:17.013Z,True,1,5,4,NASDAQ,8,False
CHE,Chemed Corp,6059,2,0.92781,536.7482,-4.746,-5.116,2026-08-04T14:27:40.62Z,True,1,5,5,NASDAQ,3,False
T.US,AT&T Inc,1030,1,0.927809,24.29,1.441,1.553,2026-08-13T00:43:05.87Z,True,1,5,5,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,1,0.927809,32.53,-14.045,-15.138,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
7741.T,HOYA Corp.,14658,2,0.927804,26312.5006,-1.484,-1.6,2026-08-10T00:58:43.01Z,True,1,5,56,Tokyo,1,False
GTT.PA,Gaztransport et Technigaz SA,3563,1,0.92777,202.0,3.124,3.368,2026-08-13T07:33:03.397Z,True,1,5,9,Euronext,9,False
STX.US,Seagate Technology PLC,4356,2,0.927713,849.3667,32.832,35.391,2026-08-05T22:27:47.447Z,True,1,5,4,NASDAQ,8,False
ASML.NV,ASML Holding NV,4509,1,0.927679,1421.6,15.527,16.738,2026-07-31T14:09:42.897Z,True,1,5,30,Euronext,8,False
URW.PA,Unibail-Rodamco-Westfield,4548,1,0.927363,105.75,-0.518,-0.558,2026-07-28T10:01:52.613Z,True,1,5,9,Euronext,4,False
JAZZ,Jazz Pharmaceuticals,4087,2,0.926175,255.1261,-5.138,-5.547,2026-08-06T13:30:30.677Z,True,1,5,4,NASDAQ,5,False
INCY,Incyte Corp.,4080,1,0.923359,119.4244,3.664,3.968,2026-08-06T13:31:47.427Z,True,1,5,4,NASDAQ,5,False
IRWD,Ironwood Pharmaceuticals Inc.,9148,2,0.922731,4.1731,8.647,9.371,2026-08-06T13:30:12.797Z,True,1,5,4,NASDAQ,3,False
INSW,International Seaways Inc,9517,1,0.463905,96.3628,1.782,3.841,2026-07-31T18:16:55.38Z,True,1,5,5,NASDAQ,6,False
3998.HK,Bosideng Intl Hldgs Ltd,13752,1,0.463905,4.94,-7.118,-15.344,2026-07-29T01:40:55.653Z,True,1,5,21,HKEX,1,False
MEDP,Medpace Holdings Inc.,8882,1,0.463905,585.1795,1.981,4.269,2026-08-17T16:02:59.083Z,True,1,5,4,NASDAQ,3,False
SNDK,Sandisk Corp/DE,8804,1,0.463905,1263.99,42.363,91.317,2026-08-06T13:56:02.68Z,True,1,5,4,NASDAQ,8,False
IGG.L,IG Group Holdings PLC,2630,1,0.463905,1376.0,-0.11,-0.236,2026-08-17T12:27:09.89Z,True,1,5,7,LSE PLC,1,False
TBPH,Theravance Biopharma Inc,7949,1,0.463905,16.95,-0.177,-0.382,2026-08-12T15:14:25.93Z,True,1,5,4,NASDAQ,3,False
GAW.L,Games Workshop,2845,1,0.463905,19170.0,-2.493,-5.374,2026-08-11T13:48:19.607Z,True,1,5,7,LSE PLC,3,False
LRCX,Lam Research Corp,1906,1,0.463905,309.87,10.227,22.045,2026-08-07T00:20:45.097Z,True,1,5,4,NASDAQ,8,False
PLUS.L,PLUS 500 LTD,5500,1,0.463905,3846.0,-0.326,-0.703,2026-08-17T10:19:15.97Z,True,1,5,7,LSE PLC,4,False
CDNA,CareDx Inc,9053,1,0.463905,46.5179,-0.339,-0.732,2026-08-17T16:01:43.993Z,True,1,5,4,NASDAQ,3,False
HALO,Halozyme Therapeutics Inc,6438,1,0.463905,102.08,0.901,1.943,2026-08-12T15:17:25.053Z,True,1,5,4,NASDAQ,3,False
OSCR,Oscar Health Inc,9649,1,0.463905,27.83,13.259,28.581,2026-08-10T19:52:46.457Z,True,1,5,5,NASDAQ,3,False
STNG,Scorpio Tankers Inc,6862,1,0.463905,74.5,7.745,16.695,2026-08-11T15:23:42.033Z,True,1,5,5,NASDAQ,6,False
HNGE,Hinge Health Inc,12207,1,0.463905,86.96,0.943,2.033,2026-08-12T15:19:40.637Z,True,1,5,5,NASDAQ,8,False
LQDA,Liquidia Corporation,7930,1,0.463905,77.1259,0.718,1.549,2026-08-17T14:55:42.45Z,True,1,5,4,NASDAQ,3,False
AMAT,Applied Materials Inc,1706,1,0.463905,552.9995,-3.797,-8.186,2026-08-13T08:59:28.98Z,True,1,5,4,NASDAQ,8,False
HCSG,Healthcare Services Group Inc,9764,1,0.463905,23.3879,-7.687,-16.571,2026-08-03T15:49:46.55Z,True,1,5,4,NASDAQ,3,False
EDV.L,Endeavour Mining plc,2136,1,0.463905,4058.0,4.243,9.146,2026-08-10T13:06:54.067Z,True,1,5,7,LSE PLC,1,False
1308.HK,SITC International Holdings,13743,1,0.463904,40.26,5.138,11.075,2026-08-11T01:43:52.28Z,True,1,5,21,HKEX,1,False
RRL.ASX,Regis Resources Limited,7102,1,0.463788,7.508,1.642,3.541,2026-08-11T01:04:41.957Z,True,1,5,31,CBOE AUS,1,False
GUBRA.CO,Gubra A/S,3265,1,0.461298,371.7,0.776,1.681,2026-08-17T10:14:15.48Z,True,1,5,16,Nasdaq Nordic,3,False
EMAAR.AE,Emaar Properties PJSC,10002,1,0.417514,12.58,-12.073,-28.917,2026-06-17T09:02:33.383Z,True,1,5,39,DFM,4,False
