symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.278849,451.1857,-15.91,-1.922,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,5,6.985425,295.932,146.043,20.907,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.096902,207.9578,1053.348,172.768,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.587564,2.0808,352.462,76.83,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.323996,147.3514,3719.893,860.29,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,9,3.902158,247.8052,208.991,53.558,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
GLD,SPDR Gold,3025,5,3.69109,414.741,6.116,1.657,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
META,Meta Platforms Inc,1003,10,3.598396,694.7317,-145.437,-40.417,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,2.109296,29.61,-12.842,-6.088,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,2.109296,529.71,-68.218,-32.341,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
NU,Nu Holdings Ltd.,8597,2,2.109296,13.76,-21.004,-9.958,2026-02-26T19:04:23.857Z,True,1,5,5,NASDAQ,4,False
LLY,Eli Lilly & Co,1567,3,2.109274,990.0479,11.934,5.658,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.105426,54.739,-18.127,-8.61,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.89808,108806.0947,-335.119,-176.557,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,19,1.815721,3919.3075,-623.842,-343.578,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.581972,290.22,-113.462,-71.722,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.581972,292.3134,79.925,50.523,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
2333.HK,Great Wall Motor,2331,1,1.054648,14.04,-18.361,-17.41,2026-04-13T02:01:30.597Z,True,1,5,21,HKEX,3,False
V,Visa,1046,1,1.054648,318.6365,2.157,2.045,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
NOVO-B.CO,Novo Nordisk B A/S,2260,1,1.054648,254.55,16.172,15.334,2026-02-23T14:04:53.623Z,True,1,5,16,Nasdaq Nordic,5,False
NKE,NIKE,1042,1,1.054648,45.6047,-8.189,-7.765,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
VST,Vistra Corp,4363,1,1.054648,156.4858,-10.656,-10.104,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
MCD,McDonald's,1025,1,1.054648,275.7,0.247,0.234,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
6758.T,Sony Group Corp.-ADR,1044,1,1.054648,22.9637,-2.89,-2.74,2026-02-27T15:32:16.893Z,True,1,5,5,NASDAQ,3,False
NFLX,"Netflix, Inc.",1127,1,1.054648,87.35,-0.298,-0.282,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
SCHW,Charles Schwab Corp,1802,1,1.054648,97.387,-6.743,-6.394,2026-02-20T13:23:19.047Z,True,1,5,5,NASDAQ,4,False
JPM,JPMorgan Chase & Co,1023,1,1.054624,325.1427,-8.403,-7.968,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,1,1.054615,36.0389,-0.58,-0.55,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
2899.HK,Zijin Mining,2323,2,1.001623,36.4812,-7.381,-7.369,2026-04-10T01:33:33.947Z,True,1,5,21,HKEX,1,False
AMD,Advanced Micro Devices Inc,1832,1,0.494762,196.1774,116.314,235.092,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
