symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
GOOG,Alphabet,1002,9,9.047441,310.2033,38.445,4.249,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
MSFT,Microsoft,1004,23,8.790587,438.3002,-134.808,-15.335,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
NVDA,NVIDIA Corporation,1137,23,7.615404,172.6349,3019.933,396.556,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,7.051172,398.0824,-67.268,-9.54,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
AAPL,Apple,1001,12,5.829099,274.1388,389.382,66.8,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
AMZN,Amazon.com Inc,1005,22,5.435181,207.9578,657.589,120.987,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
META,Meta Platforms Inc,1003,12,4.14803,663.0148,-156.077,-37.627,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.089659,2.0808,578.607,141.481,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,5,3.760731,385.1199,43.737,11.63,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
MU,"Micron Technology, Inc.",1130,3,2.82035,1025.9227,-54.264,-19.24,2026-06-24T20:36:14.73Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,3,2.817283,33.5428,-79.852,-28.343,2026-05-18T14:25:24.763Z,True,1,6,20,eToro,4,False
DTE.DE,Deutsche Telekom AG,1207,2,1.880366,29.61,-16.646,-8.853,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
NKE,NIKE,1042,2,1.880366,43.7042,-3.996,-2.125,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
