symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
GOOG,Alphabet,1002,8,8.502381,305.3962,71.104,8.363,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
NVDA,NVIDIA Corporation,1137,23,7.548742,172.6349,3729.713,494.084,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,6.989449,398.0824,16.22,2.321,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,7,6.520102,25.1253,-114.737,-17.597,2026-05-21T13:55:38.323Z,True,1,6,20,eToro,4,False
MSFT,Microsoft,1004,19,6.197389,430.5586,360.51,58.171,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,10,5.125708,281.2758,133.799,26.103,2025-09-08T16:59:47.893Z,True,1,5,4,NASDAQ,3,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.053861,2.0808,631.349,155.74,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
AMZN,Amazon.com Inc,1005,16,3.291042,194.159,964.578,293.092,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,4,3.261836,380.4228,91.764,28.133,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
MU,"Micron Technology, Inc.",1130,4,3.261638,997.8663,-16.122,-4.943,2026-06-24T20:36:14.73Z,True,1,5,4,NASDAQ,8,False
META,Meta Platforms Inc,1003,10,3.179769,694.7317,-194.91,-61.297,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
NKE,NIKE,1042,2,1.863906,43.7041,-13.716,-7.359,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
AVGO,Broadcom Inc,4236,2,1.862768,391.1999,12.973,6.964,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
ETOR,eToro Group LTD,12200,3,1.862574,33.6235,-52.432,-28.15,2026-06-26T17:17:57.44Z,True,1,5,4,NASDAQ,4,False
0700.HK,Tencent,2339,5,1.724114,535.4595,-63.97,-37.103,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
V,Visa,1046,2,1.39793,332.7577,11.925,8.53,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
ROP.ZU,Roche Holding Ltd,1402,2,1.397919,359.8333,2.32,1.659,2026-07-27T11:00:57.837Z,True,1,5,12,CBOE EU,3,False
NEM,Newmont Mining Corp,1757,2,0.931954,99.0847,40.31,43.253,2026-07-14T00:05:39.82Z,True,1,5,5,NASDAQ,1,False
NOVN.ZU,Novartis AG,2948,2,0.931954,127.45,-5.061,-5.431,2026-07-28T09:16:50.963Z,True,1,5,12,CBOE EU,5,False
ITX.MC,Industria de Diseno Textil SA,1332,2,0.931954,57.66,0.78,0.837,2026-07-31T14:12:01.227Z,True,1,5,10,CBOE EU,3,False
WDC,Western Digital Corporation,1129,2,0.931954,450.1063,3.61,3.874,2026-08-11T00:58:17.013Z,True,1,5,4,NASDAQ,8,False
CHE,Chemed Corp,6059,2,0.931954,536.7482,1.417,1.52,2026-08-04T14:27:40.62Z,True,1,5,5,NASDAQ,3,False
LLY,Eli Lilly & Co,1567,1,0.931953,1205.96,0.542,0.582,2026-07-24T14:17:57.01Z,True,1,5,5,NASDAQ,5,False
INVEB.ST,Investor AB ser. B,5854,1,0.931953,404.65,4.942,5.303,2026-07-28T09:15:28.777Z,True,1,5,15,Nasdaq Nordic,4,False
UCG.MI,UniCredit Commercial Bank,1307,1,0.931953,73.16,15.314,16.432,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
MA,Mastercard,1041,1,0.931953,557.7133,-0.395,-0.424,2026-08-12T15:20:23.54Z,True,1,5,5,NASDAQ,4,False
DTE.DE,Deutsche Telekom AG,1207,1,0.931953,32.53,-15.405,-16.53,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
JPM,JPMorgan Chase & Co,1023,1,0.931933,325.1427,12.314,13.213,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
STX.US,Seagate Technology PLC,4356,2,0.931857,849.3667,7.381,7.921,2026-08-05T22:27:47.447Z,True,1,5,4,NASDAQ,8,False
7269.T,Suzuki Motor Corp.,14651,1,0.93184,1960.25,2.385,2.56,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
ASML.NV,ASML Holding NV,4509,1,0.931822,1421.6,11.245,12.068,2026-07-31T14:09:42.897Z,True,1,5,30,Euronext,8,False
