symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
GOOG,Alphabet,1002,8,8.525997,305.3962,99.766,11.701,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
MSFT,Microsoft,1004,22,7.803299,437.7277,430.062,55.113,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
NVDA,NVIDIA Corporation,1137,23,7.569711,172.6349,3733.752,493.249,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,7.008864,398.0824,-1.082,-0.154,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,6,5.603687,25.8283,-80.692,-14.4,2026-05-21T13:55:38.323Z,True,1,6,20,eToro,4,False
AAPL,Apple,1001,10,5.139944,281.2758,178.223,34.674,2025-09-08T16:59:47.893Z,True,1,5,4,NASDAQ,3,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.065118,2.0808,649.9,159.872,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
AMZN,Amazon.com Inc,1005,20,4.001068,197.7621,1148.602,287.074,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,5,3.738168,385.1199,79.402,21.241,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
MU,"Micron Technology, Inc.",1130,4,3.270698,997.8663,-34.355,-10.504,2026-06-24T20:36:14.73Z,True,1,5,4,NASDAQ,8,False
META,Meta Platforms Inc,1003,10,3.188599,694.7317,-176.862,-55.467,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
NKE,NIKE,1042,2,1.869084,43.7041,-9.039,-4.836,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
AVGO,Broadcom Inc,4236,2,1.867942,391.1999,18.933,10.136,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
0700.HK,Tencent,2339,5,1.728902,535.4595,-45.859,-26.525,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
V,Visa,1046,2,1.401813,332.7577,14.152,10.095,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
ROP.ZU,Roche Holding Ltd,1402,2,1.401801,359.8333,6.023,4.296,2026-07-27T11:00:57.837Z,True,1,5,12,CBOE EU,3,False
NEM,Newmont Mining Corp,1757,2,0.934542,99.0847,29.159,31.201,2026-07-14T00:05:39.82Z,True,1,5,5,NASDAQ,1,False
LLY,Eli Lilly & Co,1567,1,0.934542,1205.96,-1.597,-1.709,2026-07-24T14:17:57.01Z,True,1,5,5,NASDAQ,5,False
INVEB.ST,Investor AB ser. B,5854,1,0.934542,404.65,7.679,8.217,2026-07-28T09:15:28.777Z,True,1,5,15,Nasdaq Nordic,4,False
UCG.MI,UniCredit Commercial Bank,1307,1,0.934542,73.16,15.396,16.475,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
DTE.DE,Deutsche Telekom AG,1207,1,0.934542,32.53,-12.156,-13.007,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
JPM,JPMorgan Chase & Co,1023,1,0.934521,325.1427,10.007,10.708,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
7269.T,Suzuki Motor Corp.,14651,1,0.934428,1960.25,1.248,1.336,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
ASML.NV,ASML Holding NV,4509,1,0.93441,1421.6,6.078,6.505,2026-07-31T14:09:42.897Z,True,1,5,30,Euronext,8,False
URW.PA,Unibail-Rodamco-Westfield,4548,1,0.934092,105.75,0.413,0.442,2026-07-28T10:01:52.613Z,True,1,5,9,Euronext,4,False
ETOR,eToro Group LTD,12200,2,0.933305,38.2257,-15.017,-16.09,2026-06-26T17:17:57.44Z,True,1,5,4,NASDAQ,4,False
INCY,Incyte Corp.,4080,1,0.930059,119.4244,1.001,1.076,2026-08-06T13:31:47.427Z,True,1,5,4,NASDAQ,5,False
EXEL,Exelixis Inc,6084,1,0.766978,55.4996,-2.576,-3.358,2026-07-22T13:46:47.86Z,True,1,5,4,NASDAQ,3,False
INSW,International Seaways Inc,9517,1,0.467271,96.3628,-4.403,-9.423,2026-07-31T18:16:55.38Z,True,1,5,5,NASDAQ,6,False
3998.HK,Bosideng Intl Hldgs Ltd,13752,1,0.467271,4.94,-4.903,-10.493,2026-07-29T01:40:55.653Z,True,1,5,21,HKEX,1,False
SNDK,Sandisk Corp/DE,8804,1,0.467271,1263.99,-4.074,-8.718,2026-08-06T13:56:02.68Z,True,1,5,4,NASDAQ,8,False
FICO,Fair Isaac Corporation,9077,1,0.467271,1041.2573,-0.211,-0.452,2026-08-03T15:48:06.493Z,True,1,5,5,NASDAQ,8,False
CHE,Chemed Corp,6059,1,0.467271,536.8865,2.675,5.726,2026-08-04T14:27:40.62Z,True,1,5,5,NASDAQ,3,False
LRCX,Lam Research Corp,1906,1,0.467271,309.87,0.452,0.967,2026-08-07T00:20:45.097Z,True,1,5,4,NASDAQ,8,False
NOVN.ZU,Novartis AG,2948,1,0.467271,128.72,-0.764,-1.635,2026-07-28T09:16:50.963Z,True,1,5,12,CBOE EU,5,False
STX.US,Seagate Technology PLC,4356,1,0.467271,825.1508,-1.447,-3.097,2026-08-05T22:27:47.447Z,True,1,5,4,NASDAQ,8,False
ITX.MC,Industria de Diseno Textil SA,1332,1,0.467271,56.38,4.951,10.596,2026-07-31T14:12:01.227Z,True,1,5,10,CBOE EU,3,False
HCSG,Healthcare Services Group Inc,9764,1,0.467271,23.3879,-4.951,-10.595,2026-08-03T15:49:46.55Z,True,1,5,4,NASDAQ,3,False
REP.MC,Repsol,1339,1,0.467271,26.19,-3.435,-7.352,2026-07-30T14:05:59.683Z,True,1,5,10,CBOE EU,9,False
SAN.MC,Banco Santander SA,7615,1,0.467259,10.866,18.337,39.245,2026-06-12T12:39:40.313Z,True,1,5,10,CBOE EU,4,False
SBMO.NV,SBM Offshore NV,4534,1,0.467246,32.66,1.009,2.16,2026-07-14T07:00:18.167Z,True,1,5,30,Euronext,9,False
JAZZ,Jazz Pharmaceuticals,4087,1,0.465624,263.0,-2.544,-5.463,2026-08-06T13:30:30.677Z,True,1,5,4,NASDAQ,5,False
IRWD,Ironwood Pharmaceuticals Inc.,9148,1,0.462155,4.065,6.273,13.574,2026-08-06T13:30:12.797Z,True,1,5,4,NASDAQ,3,False
EMAAR.AE,Emaar Properties PJSC,10002,1,0.420544,12.58,-8.419,-20.019,2026-06-17T09:02:33.383Z,True,1,5,39,DFM,4,False
