symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
GOOG,Alphabet,1002,10,9.985329,312.4406,151.096,15.132,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
MSFT,Microsoft,1004,22,7.848596,437.7277,347.392,44.262,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
NVDA,NVIDIA Corporation,1137,23,7.613656,172.6349,3247.284,426.508,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,7.04955,398.0824,-60.816,-8.627,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
AAPL,Apple,1001,10,5.16978,281.2758,143.645,27.786,2025-09-08T16:59:47.893Z,True,1,5,4,NASDAQ,3,False
AMZN,Amazon.com Inc,1005,21,4.963947,205.7402,1238.647,249.529,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
META,Meta Platforms Inc,1003,12,4.147075,663.0148,-167.74,-40.448,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.088716,2.0808,642.344,157.102,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,5,3.759867,385.1199,58.409,15.535,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
MU,"Micron Technology, Inc.",1130,4,3.289684,997.8663,-58.895,-17.903,2026-06-24T20:36:14.73Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,3,2.817123,29.5123,-60.276,-21.396,2026-05-21T13:55:38.323Z,True,1,6,20,eToro,4,False
DTE.DE,Deutsche Telekom AG,1207,2,1.879934,29.61,-11.762,-6.257,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
NKE,NIKE,1042,2,1.879934,43.7042,-4.638,-2.467,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
AVGO,Broadcom Inc,4236,2,1.878786,391.1999,-1.179,-0.628,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
0700.HK,Tencent,2339,5,1.738938,535.4594,-34.495,-19.837,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
V,Visa,1046,2,1.40995,332.7577,14.837,10.523,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
UCG.MI,UniCredit Commercial Bank,1307,2,1.40995,76.5567,15.647,11.098,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
TPL,Texas Pacific Land Corporation,8869,1,0.939967,422.7935,-5.391,-5.736,2026-07-24T17:22:16.46Z,True,1,5,5,NASDAQ,1,False
LLY,Eli Lilly & Co,1567,1,0.939967,1205.96,-6.972,-7.417,2026-07-24T14:17:57.01Z,True,1,5,5,NASDAQ,5,False
INVEB.ST,Investor AB ser. B,5854,1,0.939967,404.65,4.735,5.038,2026-07-28T09:15:28.777Z,True,1,5,15,Nasdaq Nordic,4,False
