symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.27244,451.1857,-208.619,-25.219,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,6,7.506939,300.3777,100.612,13.403,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.092182,207.9578,753.143,123.625,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
GLD,SPDR Gold,3025,7,5.795899,402.1513,-10.227,-1.764,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,5,5.264964,32.6289,-74.05,-14.065,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.584013,2.0808,534.079,116.509,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
AAPL,Apple,1001,10,4.426054,253.7153,203.157,45.9,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
NVDA,NVIDIA Corporation,1137,19,4.32065,147.3513,3261.14,754.78,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
META,Meta Platforms Inc,1003,11,4.122527,678.0476,-197.131,-47.818,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,2.107664,29.61,-19.65,-9.323,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,2.107664,529.71,-80.247,-38.074,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,2.107642,990.0479,43.827,20.794,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.103798,54.739,6.503,3.091,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
7012.T,Kawasaki Heavy Industries Ltd.,14641,2,2.06845,2898.1549,27.896,13.486,2026-06-15T02:31:00.367Z,True,1,5,56,Tokyo,1,False
BTC-USD,Bitcoin,100000,12,1.896614,108806.1073,-493.059,-259.968,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.816044,3917.3647,-898.049,-494.508,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.580748,290.22,-174.489,-110.384,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.580748,292.3134,103.226,65.302,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
9201.T,Japan Airlines Co. Ltd.,14710,3,1.12378,2596.9562,25.286,22.501,2026-06-11T06:26:00.36Z,True,1,5,56,Tokyo,1,False
SYK,Stryker Corp,1689,1,1.053832,308.4023,-2.945,-2.795,2026-06-12T13:52:35.14Z,True,1,5,5,NASDAQ,5,False
6702.T,Fujitsu Ltd.,14619,1,1.053832,3423.18,-3.803,-3.609,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
UCG.MI,UniCredit Commercial Bank,1307,1,1.053832,73.16,7.992,7.584,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
V,Visa,1046,1,1.053832,318.6365,3.566,3.384,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
MTO.L,Mitie Group PLC,2744,1,1.053832,164.4,-7.651,-7.26,2026-06-09T10:12:04.003Z,True,1,5,7,LSE PLC,3,False
BKNG,Booking Holdings Inc,1481,1,1.053832,162.3784,5.925,5.623,2026-06-12T13:50:42.123Z,True,1,5,4,NASDAQ,7,False
SAN.MC,Banco Santander SA,7615,1,1.053832,10.866,9.039,8.577,2026-06-12T12:39:40.313Z,True,1,5,10,CBOE EU,4,False
NKE,NIKE,1042,1,1.053832,45.6047,-2.686,-2.548,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
SU.PA,Schneider Electric SE,1265,1,1.053832,264.95,6.248,5.929,2026-06-12T12:38:06.1Z,True,1,5,9,Euronext,6,False
BPE.MI,BPER Banca,1277,1,1.053832,11.636,17.255,16.374,2026-05-25T08:49:56.637Z,True,1,5,11,CBOE EU,4,False
BARC.L,Barclays,2013,1,1.053832,468.55,6.425,6.097,2026-06-12T12:41:32.623Z,True,1,5,7,LSE PLC,4,False
VST,Vistra Corp,4363,1,1.053832,156.4858,1.607,1.525,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
VRTX,Vertex Pharmaceuticals Incorporated,4179,1,1.053832,443.4153,0.357,0.339,2026-06-12T13:51:48.813Z,True,1,5,4,NASDAQ,5,False
MCD,McDonald's,1025,1,1.053832,275.7,2.829,2.685,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
NFLX,"Netflix, Inc.",1127,1,1.053832,87.35,-11.288,-10.711,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
0175.HK,Geely Automobile Holdings Ltd,2360,1,1.053832,19.7,-3.506,-3.327,2026-06-15T01:30:11.923Z,True,1,5,21,HKEX,3,False
JPM,JPMorgan Chase & Co,1023,1,1.053809,325.1427,2.576,2.445,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
AVGO,Broadcom Inc,4236,1,1.053722,380.3603,5.763,5.469,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
GILD,Gilead Sciences Inc,1465,1,1.053719,125.1966,-1.275,-1.21,2026-06-12T13:51:27.25Z,True,1,5,4,NASDAQ,5,False
AIR.PA,AIRBUS SE,1234,1,1.053706,179.84,3.555,3.374,2026-06-12T12:38:27.44Z,True,1,5,9,Euronext,7,False
7269.T,Suzuki Motor Corp.,14651,1,1.053705,1960.25,-1.034,-0.981,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
TSLA,"Tesla Motors, Inc.",1111,1,1.053617,393.01,1.626,1.543,2026-06-09T15:57:06.387Z,True,1,5,4,NASDAQ,3,False
HEIA.NV,Heineken,4521,1,1.053553,70.82,-1.047,-0.994,2026-06-12T12:43:08.887Z,True,1,5,30,Euronext,3,False
8001.T,ITOCHU Corp.,14667,1,1.053429,1928.75,-3.872,-3.676,2026-05-27T00:02:57.343Z,True,1,5,56,Tokyo,1,False
SBMO.NV,SBM Offshore NV,4534,1,1.053207,33.68,-3.359,-3.189,2026-06-02T12:32:27.163Z,True,1,5,30,Euronext,9,False
VRT,Vertiv Holdings Co,8867,1,1.052825,299.6933,6.005,5.704,2026-06-12T13:30:26.723Z,True,1,5,5,NASDAQ,3,False
5803.T,Fujikura Ltd.,14594,1,0.982532,4473.5,4.684,4.768,2026-06-15T02:31:00.267Z,True,1,5,56,Tokyo,1,False
FISV,Fiserv Inc,1865,1,0.526916,49.3718,-0.044,-0.084,2026-06-15T15:41:25.2Z,True,1,5,4,NASDAQ,7,False
SPCX,Space Exploration Technologies Corp,15618,1,0.526916,204.47,5.663,10.748,2026-06-17T12:16:01.74Z,False,1,5,4,NASDAQ,8,False
2020.HK,ANTA Sports Products Ltd,2384,1,0.526916,76.95,-6.306,-11.969,2026-06-15T01:30:13.33Z,True,1,5,21,HKEX,3,False
AMD,Advanced Micro Devices Inc,1832,1,0.494379,196.1774,167.222,338.247,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
EMAAR.AE,Emaar Properties PJSC,10002,1,0.474224,12.58,0.959,2.023,2026-06-17T09:02:33.383Z,True,1,5,39,DFM,4,False
