symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.272773,451.1857,-126.145,-15.248,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,6,7.507238,300.3777,104.511,13.921,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.092425,207.9579,865.443,142.052,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
GLD,SPDR Gold,3025,7,5.796129,402.1513,-10.783,-1.86,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,5,5.265173,32.6289,-100.42,-19.073,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.584198,2.0808,526.801,114.917,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.320818,147.3514,3357.827,777.128,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
META,Meta Platforms Inc,1003,11,4.122691,678.0476,-171.89,-41.694,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,9,3.899294,247.8052,195.255,50.074,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
DTE.DE,Deutsche Telekom AG,1207,2,2.107748,29.61,-12.429,-5.897,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,2.107747,529.71,-62.348,-29.581,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,2.107726,990.0479,49.3,23.39,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.103881,54.739,1.716,0.816,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
7012.T,Kawasaki Heavy Industries Ltd.,14641,2,2.068532,2898.155,10.051,4.859,2026-06-15T02:31:00.367Z,True,1,5,56,Tokyo,1,False
BTC-USD,Bitcoin,100000,12,1.896688,108806.0994,-473.884,-249.848,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.816117,3917.3649,-872.852,-480.614,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.580811,290.22,-163.719,-103.566,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.580811,292.3134,100.105,63.325,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
9201.T,Japan Airlines Co. Ltd.,14710,3,1.123825,2596.9562,25.556,22.74,2026-06-11T06:26:00.36Z,True,1,5,56,Tokyo,1,False
SYK,Stryker Corp,1689,1,1.053874,308.4023,-0.114,-0.108,2026-06-12T13:52:35.14Z,True,1,5,5,NASDAQ,5,False
