symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,7.365262,451.1857,-227.734,-30.92,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,6,6.683707,300.3777,101.649,15.208,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,8,6.098571,400.0054,-32.859,-5.388,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
AMZN,Amazon.com Inc,1005,22,5.424098,207.9578,790.333,145.708,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,5,4.687594,32.6289,-96.542,-20.595,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.081318,2.0808,511.477,125.322,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
AAPL,Apple,1001,10,3.94068,253.7153,196.873,49.959,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
NVDA,NVIDIA Corporation,1137,19,3.846836,147.3514,3338.888,867.957,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
META,Meta Platforms Inc,1003,11,3.670439,678.0476,-199.655,-54.395,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,1.876532,29.61,-23.308,-12.421,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,1.876532,529.71,-89.643,-47.77,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,1.876512,990.0479,40.791,21.738,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,1.873089,54.739,5.37,2.867,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.688625,108806.0985,-497.532,-294.637,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.616896,3917.3646,-910.947,-563.393,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.407399,290.22,-182.359,-129.572,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.407399,292.3134,119.717,85.062,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
9201.T,Japan Airlines Co. Ltd.,14710,3,1.000542,2596.9562,20.062,20.051,2026-06-11T06:26:00.36Z,True,1,5,56,Tokyo,1,False
7012.T,Kawasaki Heavy Industries Ltd.,14641,2,0.946254,2866.1301,18.377,19.421,2026-06-15T02:31:00.367Z,True,1,5,56,Tokyo,1,False
SYK,Stryker Corp,1689,1,0.938266,308.4023,0.006,0.006,2026-06-12T13:52:35.14Z,True,1,5,5,NASDAQ,5,False
6702.T,Fujitsu Ltd.,14619,1,0.938266,3423.18,-7.808,-8.322,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
UCG.MI,UniCredit Commercial Bank,1307,1,0.938266,73.16,9.201,9.806,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
V,Visa,1046,1,0.938266,318.6365,2.688,2.864,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
MTO.L,Mitie Group PLC,2744,1,0.938266,164.4,-8.574,-9.138,2026-06-09T10:12:04.003Z,True,1,5,7,LSE PLC,3,False
BKNG,Booking Holdings Inc,1481,1,0.938266,162.3784,5.617,5.987,2026-06-12T13:50:42.123Z,True,1,5,4,NASDAQ,7,False
SAN.MC,Banco Santander SA,7615,1,0.938266,10.866,8.401,8.954,2026-06-12T12:39:40.313Z,True,1,5,10,CBOE EU,4,False
NKE,NIKE,1042,1,0.938266,45.6047,-1.216,-1.296,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
SU.PA,Schneider Electric SE,1265,1,0.938266,264.95,8.257,8.8,2026-06-12T12:38:06.1Z,True,1,5,9,Euronext,6,False
BARC.L,Barclays,2013,1,0.938266,468.55,5.166,5.506,2026-06-12T12:41:32.623Z,True,1,5,7,LSE PLC,4,False
VST,Vistra Corp,4363,1,0.938266,156.4858,4.354,4.641,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
VRTX,Vertex Pharmaceuticals Incorporated,4179,1,0.938266,443.4153,1.485,1.583,2026-06-12T13:51:48.813Z,True,1,5,4,NASDAQ,5,False
MCD,McDonald's,1025,1,0.938266,275.7,1.262,1.345,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
NFLX,"Netflix, Inc.",1127,1,0.938266,87.35,-11.494,-12.25,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
0175.HK,Geely Automobile Holdings Ltd,2360,1,0.938266,19.7,-6.361,-6.78,2026-06-15T01:30:11.923Z,True,1,5,21,HKEX,3,False
JPM,JPMorgan Chase & Co,1023,1,0.938245,325.1427,0.187,0.199,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
AVGO,Broadcom Inc,4236,1,0.938168,380.3603,8.103,8.637,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
GILD,Gilead Sciences Inc,1465,1,0.938165,125.1966,-1.515,-1.615,2026-06-12T13:51:27.25Z,True,1,5,4,NASDAQ,5,False
AIR.PA,AIRBUS SE,1234,1,0.938153,179.84,5.094,5.43,2026-06-12T12:38:27.44Z,True,1,5,9,Euronext,7,False
7269.T,Suzuki Motor Corp.,14651,1,0.938152,1960.25,-3.431,-3.658,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
TSLA,"Tesla Motors, Inc.",1111,1,0.938074,393.01,1.397,1.489,2026-06-09T15:57:06.387Z,True,1,5,4,NASDAQ,3,False
HEIA.NV,Heineken,4521,1,0.938017,70.82,-2.06,-2.196,2026-06-12T12:43:08.887Z,True,1,5,30,Euronext,3,False
