symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.305238,451.1857,-31.812,-3.83,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,5,7.007694,295.932,123.317,17.597,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.116334,207.9579,1082.532,176.99,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.602187,2.0808,375.207,81.528,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.337776,147.3514,3467.968,799.481,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,9,3.914596,247.8052,242.11,61.848,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
GLD,SPDR Gold,3025,5,3.702856,414.741,1.799,0.486,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
META,Meta Platforms Inc,1003,10,3.609866,694.7317,-151.082,-41.852,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,3,3.172459,35.0099,-17.577,-5.54,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
DTE.DE,Deutsche Telekom AG,1207,2,2.11602,29.61,-1.846,-0.873,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
NU,Nu Holdings Ltd.,8597,2,2.11602,13.76,-12.305,-5.815,2026-02-26T19:04:23.857Z,True,1,5,5,NASDAQ,4,False
0700.HK,Tencent,2339,6,2.116019,529.71,-84.923,-40.133,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,2.115998,990.0479,30.626,14.474,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.112138,54.739,-10.708,-5.07,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.90413,108806.0947,-363.185,-190.736,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,19,1.82151,3919.3076,-686.358,-376.807,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.587015,292.3134,79.773,50.266,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
MSTR,Strategy Inc,6473,3,1.587015,290.22,-131.986,-83.166,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
SCHW,Charles Schwab Corp,1802,1,1.05801,97.387,-7.38,-6.975,2026-02-20T13:23:19.047Z,True,1,5,5,NASDAQ,4,False
NOVO-B.CO,Novo Nordisk B A/S,2260,1,1.05801,254.55,11.655,11.015,2026-02-23T14:04:53.623Z,True,1,5,16,Nasdaq Nordic,5,False
MCD,McDonald's,1025,1,1.05801,275.7,2.47,2.335,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
V,Visa,1046,1,1.05801,318.6365,3.321,3.139,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
6758.T,Sony Group Corp.-ADR,1044,1,1.05801,22.9637,-3.674,-3.473,2026-02-27T15:32:16.893Z,True,1,5,5,NASDAQ,3,False
NKE,NIKE,1042,1,1.05801,45.6047,-1.984,-1.875,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
VST,Vistra Corp,4363,1,1.05801,156.4858,-0.08,-0.076,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
NFLX,"Netflix, Inc.",1127,1,1.05801,87.35,1.465,1.385,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
JPM,JPMorgan Chase & Co,1023,1,1.057986,325.1427,-5.724,-5.411,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
AMD,Advanced Micro Devices Inc,1832,1,0.496339,196.1774,138.646,279.338,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
