symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
NKE,NIKE,1042,1,0.949821,45.6047,-3.519,-3.705,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
VOW.DE,VOLKSWAGEN AG,3659,1,0.949821,77.25,-6.23,-6.559,2026-07-06T13:02:08.973Z,True,1,5,6,Xetra,3,False
MCD,McDonald's,1025,1,0.949821,275.7,-0.435,-0.458,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
ACN,Accenture Plc,1450,1,0.949821,126.8931,6.428,6.768,2026-06-23T19:53:37.77Z,True,1,5,5,NASDAQ,7,False
0175.HK,Geely Automobile Holdings Ltd,2360,1,0.949821,19.7,-5.638,-5.935,2026-06-15T01:30:11.923Z,True,1,5,21,HKEX,3,False
JPM,JPMorgan Chase & Co,1023,1,0.9498,325.1427,3.247,3.419,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
GILD,Gilead Sciences Inc,1465,1,0.949719,125.1966,3.725,3.922,2026-06-12T13:51:27.25Z,True,1,5,4,NASDAQ,5,False
7269.T,Suzuki Motor Corp.,14651,1,0.949706,1960.25,1.615,1.7,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
TSLA,"Tesla Motors, Inc.",1111,1,0.949627,393.01,3.142,3.309,2026-06-09T15:57:06.387Z,True,1,5,4,NASDAQ,3,False
MU,"Micron Technology, Inc.",1130,1,0.94962,1176.85,-17.577,-18.509,2026-06-24T20:36:14.73Z,True,1,5,4,NASDAQ,8,False
8001.T,ITOCHU Corp.,14667,1,0.949458,1928.75,-3.232,-3.404,2026-05-27T00:02:57.343Z,True,1,5,56,Tokyo,1,False
SMSN.L,Samsung Electronics Co Ltd - GDR,2175,1,0.948676,4968.0,-3.06,-3.225,2026-07-01T13:12:48.773Z,True,1,5,7,LSE PLC,8,False
BARC.L,Barclays,2013,1,0.474968,468.55,9.284,19.546,2026-06-12T12:41:32.623Z,True,1,5,7,LSE PLC,4,False
FISV,Fiserv Inc,1865,1,0.474911,49.3718,0.766,1.613,2026-06-15T15:41:25.2Z,True,1,5,4,NASDAQ,7,False
ETOR,eToro Group LTD,12200,1,0.474911,40.65,-3.739,-7.873,2026-06-26T17:17:57.44Z,True,1,5,4,NASDAQ,4,False
9988.HK,Alibaba Group Holding Ltd (Hong Kong),2402,1,0.474911,99.7,10.452,22.008,2026-06-24T06:46:15.653Z,True,1,5,21,HKEX,7,False
WKL.NV,Wolters Kluwer NV,4545,1,0.474911,56.66,7.397,15.576,2026-07-01T13:12:51.683Z,True,1,5,30,Euronext,9,False
2020.HK,ANTA Sports Products Ltd,2384,1,0.474911,76.95,-5.447,-11.47,2026-06-15T01:30:13.33Z,True,1,5,21,HKEX,3,False
NOW,ServiceNow Inc,4260,1,0.474904,96.8086,10.249,21.58,2026-06-26T17:17:23.04Z,True,1,5,5,NASDAQ,8,False
SAN.MC,Banco Santander SA,7615,1,0.474898,10.866,10.029,21.118,2026-06-12T12:39:40.313Z,True,1,5,10,CBOE EU,4,False
KAP.L,Nac Kazatomprom Jsc-Gdr Regs,11192,1,0.474241,70.8,-1.977,-4.17,2026-07-06T09:45:43.573Z,True,1,5,7,LSE PLC,1,False
1398.HK,Industrial And Commercial Bank of China,2302,1,0.454661,6.65,0.181,0.397,2026-06-29T04:00:00.267Z,True,1,5,21,HKEX,4,False
AMD,Advanced Micro Devices Inc,1832,1,0.445585,196.1774,184.054,413.062,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
1585.HK,Yadea Group Holdings Ltd,2405,1,0.429993,9.5,-0.063,-0.146,2026-07-07T04:00:00.493Z,True,1,5,21,HKEX,3,False
EMAAR.AE,Emaar Properties PJSC,10002,1,0.427419,12.58,-5.557,-13.001,2026-06-17T09:02:33.383Z,True,1,5,39,DFM,4,False
0027.HK,Galaxy Entertainment Group Ltd,2358,1,0.336668,30.0,4.929,14.641,2026-06-24T09:31:03.097Z,True,1,5,21,HKEX,3,False
