symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.30563,451.1857,184.007,22.154,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,5,7.008025,295.932,119.294,17.023,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,6,6.322736,32.6216,-66.961,-10.59,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
AMZN,Amazon.com Inc,1005,22,6.116625,207.9578,1130.551,184.833,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.602405,2.0808,454.858,98.831,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.337983,147.3514,3451.272,795.594,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,9,3.914782,247.8052,248.24,63.411,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
GLD,SPDR Gold,3025,5,3.703031,414.741,4.855,1.311,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
META,Meta Platforms Inc,1003,10,3.610037,694.7317,-117.738,-32.614,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,2.11612,29.61,-4.494,-2.124,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,2.11612,529.71,-99.85,-47.185,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
NU,Nu Holdings Ltd.,8597,2,2.11612,13.76,-6.407,-3.028,2026-02-26T19:04:23.857Z,True,1,5,5,NASDAQ,4,False
LLY,Eli Lilly & Co,1567,3,2.116098,990.0479,42.031,19.863,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.112238,54.739,-11.622,-5.502,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.90422,108806.0957,-392.226,-205.977,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,19,1.821596,3919.3075,-743.789,-408.317,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.58709,290.22,-131.514,-82.865,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.58709,292.3134,93.337,58.81,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
6702.T,Fujitsu Ltd.,14619,1,1.05806,3423.18,6.366,6.016,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
V,Visa,1046,1,1.05806,318.6365,2.232,2.11,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
NOVO-B.CO,Novo Nordisk B A/S,2260,1,1.05806,254.55,13.137,12.416,2026-02-23T14:04:53.623Z,True,1,5,16,Nasdaq Nordic,5,False
NKE,NIKE,1042,1,1.05806,45.6047,0.56,0.529,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
BPE.MI,BPER Banca,1277,1,1.05806,11.636,0.787,0.744,2026-05-25T08:49:56.637Z,True,1,5,11,CBOE EU,4,False
VST,Vistra Corp,4363,1,1.05806,156.4858,2.501,2.364,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
MCD,McDonald's,1025,1,1.05806,275.7,1.197,1.131,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
6758.T,Sony Group Corp.-ADR,1044,1,1.05806,22.9637,-6.113,-5.777,2026-02-27T15:32:16.893Z,True,1,5,5,NASDAQ,3,False
NFLX,"Netflix, Inc.",1127,1,1.05806,87.35,-1.328,-1.255,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
SCHW,Charles Schwab Corp,1802,1,1.05806,97.387,-9.639,-9.11,2026-02-20T13:23:19.047Z,True,1,5,5,NASDAQ,4,False
JPM,JPMorgan Chase & Co,1023,1,1.058036,325.1427,-8.194,-7.745,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
7269.T,Suzuki Motor Corp.,14651,1,1.057932,1960.25,-1.592,-1.505,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
8001.T,ITOCHU Corp.,14667,1,1.057655,1928.75,-2.686,-2.54,2026-05-27T00:02:57.343Z,True,1,5,56,Tokyo,1,False
AMD,Advanced Micro Devices Inc,1832,1,0.496362,196.1774,157.746,317.805,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
