symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.335536,451.1857,12.043,1.445,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,5,7.033257,295.932,84.237,11.977,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,6,6.345503,32.6216,-61.221,-9.648,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
AMZN,Amazon.com Inc,1005,22,6.138648,207.9578,896.104,145.977,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.618976,2.0808,433.661,93.887,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.353601,147.3514,3450.025,792.453,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,9,3.928877,247.8052,257.989,65.665,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
GLD,SPDR Gold,3025,5,3.716365,414.741,-2.821,-0.759,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
META,Meta Platforms Inc,1003,10,3.623035,694.7317,-137.789,-38.031,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
0700.HK,Tencent,2339,6,2.123739,529.71,-56.692,-26.695,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
DTE.DE,Deutsche Telekom AG,1207,2,2.123738,29.61,-11.037,-5.197,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
LLY,Eli Lilly & Co,1567,3,2.123716,990.0479,36.453,17.165,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.119842,54.739,-8.516,-4.017,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.911076,108806.0914,-513.66,-268.781,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.829897,3917.3626,-885.991,-484.175,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.592805,290.22,-171.673,-107.78,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.592804,292.3134,102.416,64.299,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
6702.T,Fujitsu Ltd.,14619,1,1.061869,3423.18,2.059,1.939,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
V,Visa,1046,1,1.061869,318.6365,-1.427,-1.344,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
NOVO-B.CO,Novo Nordisk B A/S,2260,1,1.061869,254.55,5.12,4.822,2026-02-23T14:04:53.623Z,True,1,5,16,Nasdaq Nordic,5,False
NKE,NIKE,1042,1,1.061869,45.6047,-4.22,-3.975,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
BPE.MI,BPER Banca,1277,1,1.061869,11.636,-1.22,-1.149,2026-05-25T08:49:56.637Z,True,1,5,11,CBOE EU,4,False
VST,Vistra Corp,4363,1,1.061869,156.4858,-2.419,-2.278,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
MCD,McDonald's,1025,1,1.061869,275.7,-0.609,-0.574,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
6758.T,Sony Group Corp.-ADR,1044,1,1.061869,22.9637,-3.326,-3.132,2026-02-27T15:32:16.893Z,True,1,5,5,NASDAQ,3,False
NFLX,"Netflix, Inc.",1127,1,1.061869,87.35,-5.793,-5.455,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
JPM,JPMorgan Chase & Co,1023,1,1.061846,325.1427,-8.348,-7.862,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
7269.T,Suzuki Motor Corp.,14651,1,1.061741,1960.25,-4.53,-4.266,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
8001.T,ITOCHU Corp.,14667,1,1.061464,1928.75,-4.089,-3.852,2026-05-27T00:02:57.343Z,True,1,5,56,Tokyo,1,False
SBMO.NV,SBM Offshore NV,4534,1,1.06124,33.68,-1.017,-0.959,2026-06-02T12:32:27.163Z,True,1,5,30,Euronext,9,False
AMD,Advanced Micro Devices Inc,1832,1,0.498149,196.1774,171.571,344.416,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
