symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.272942,451.1857,-170.1,-20.561,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,6,7.507393,300.3777,87.88,11.706,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.092555,207.9578,737.507,121.051,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
GLD,SPDR Gold,3025,7,5.79625,402.1513,-27.998,-4.83,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.584292,2.0808,492.258,107.379,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.320916,147.3513,3212.801,743.546,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,4,4.211889,34.1674,-63.445,-15.063,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
META,Meta Platforms Inc,1003,11,4.122777,678.0476,-211.146,-51.215,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,9,3.899375,247.8052,175.28,44.951,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
DTE.DE,Deutsche Telekom AG,1207,2,2.107792,29.61,-9.522,-4.518,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,2.107792,529.71,-59.952,-28.443,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,2.10777,990.0479,51.328,24.352,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
BAC,Bank of America Corp,1011,2,2.103925,54.739,4.603,2.188,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.896727,108806.0964,-504.46,-265.963,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.816156,3917.3658,-954.053,-525.314,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.580844,290.22,-169.76,-107.386,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.580844,292.3134,93.198,58.955,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
9201.T,Japan Airlines Co. Ltd.,14710,3,1.123848,2596.9562,4.354,3.874,2026-06-11T06:26:00.36Z,True,1,5,56,Tokyo,1,False
SYK,Stryker Corp,1689,1,1.053896,308.4023,1.16,1.101,2026-06-12T13:52:35.14Z,True,1,5,5,NASDAQ,5,False
6702.T,Fujitsu Ltd.,14619,1,1.053896,3423.18,-5.121,-4.859,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
UCG.MI,UniCredit Commercial Bank,1307,1,1.053896,73.16,-0.187,-0.177,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
V,Visa,1046,1,1.053896,318.6365,1.137,1.079,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
MTO.L,Mitie Group PLC,2744,1,1.053896,164.4,-1.958,-1.858,2026-06-09T10:12:04.003Z,True,1,5,7,LSE PLC,3,False
BKNG,Booking Holdings Inc,1481,1,1.053896,162.3784,1.577,1.497,2026-06-12T13:50:42.123Z,True,1,5,4,NASDAQ,7,False
SAN.MC,Banco Santander SA,7615,1,1.053896,10.866,1.221,1.158,2026-06-12T12:39:40.313Z,True,1,5,10,CBOE EU,4,False
NKE,NIKE,1042,1,1.053896,45.6047,-1.545,-1.466,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
SU.PA,Schneider Electric SE,1265,1,1.053896,264.95,-0.016,-0.015,2026-06-12T12:38:06.1Z,True,1,5,9,Euronext,6,False
BPE.MI,BPER Banca,1277,1,1.053896,11.636,11.442,10.857,2026-05-25T08:49:56.637Z,True,1,5,11,CBOE EU,4,False
BARC.L,Barclays,2013,1,1.053896,468.55,0.775,0.735,2026-06-12T12:41:32.623Z,True,1,5,7,LSE PLC,4,False
