symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.240511,451.1857,-32.753,-3.975,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,5,6.953079,295.932,145.978,20.995,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.068665,207.9579,1128.458,185.948,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.56632,2.0808,410.518,89.901,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.303968,147.3514,3342.377,776.58,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,9,3.884087,247.8052,161.914,41.686,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
GLD,SPDR Gold,3025,5,3.673999,414.741,21.504,5.853,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
META,Meta Platforms Inc,1003,10,3.581732,694.7317,-145.298,-40.566,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,2.099528,29.61,-11.237,-5.352,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,2.099528,529.71,-42.018,-20.013,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
BAC,Bank of America Corp,1011,2,2.095677,54.739,-8.15,-3.889,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.889292,108806.0949,-325.69,-172.387,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,19,1.807313,3919.306,-586.657,-324.602,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.574646,290.22,-112.957,-71.735,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.574646,292.3134,85.531,54.317,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
LLY,Eli Lilly & Co,1567,2,1.574646,1003.7867,-1.033,-0.656,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
RHM.DE,Rheinmetall AG,2587,1,1.049764,1823.0,-26.81,-25.539,2026-01-23T15:22:37.083Z,True,1,5,6,Xetra,3,False
2333.HK,Great Wall Motor,2331,1,1.049764,14.04,-13.044,-12.426,2026-04-13T02:01:30.597Z,True,1,5,21,HKEX,3,False
V,Visa,1046,1,1.049764,318.6365,0.626,0.596,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
MELI,MercadoLibre Inc,4108,1,1.049764,1900.0,-8.153,-7.766,2026-04-21T10:03:29.023Z,True,1,5,4,NASDAQ,7,False
NOVO-B.CO,Novo Nordisk B A/S,2260,1,1.049764,254.55,15.807,15.057,2026-02-23T14:04:53.623Z,True,1,5,16,Nasdaq Nordic,5,False
PRU.L,Prudential,2061,1,1.049764,1133.5,3.914,3.729,2026-02-27T15:37:55.92Z,True,1,5,7,LSE PLC,4,False
NKE,NIKE,1042,1,1.049764,45.6047,-3.08,-2.934,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
PLTR,Palantir Technologies Inc.,7991,1,1.049764,155.79,-12.799,-12.193,2026-03-24T21:39:50.64Z,True,1,5,4,NASDAQ,8,False
VST,Vistra Corp,4363,1,1.049764,156.4858,-1.045,-0.996,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
6758.T,Sony Group Corp.-ADR,1044,1,1.049764,22.9637,-13.385,-12.75,2026-02-27T15:32:16.893Z,True,1,5,5,NASDAQ,3,False
SCHW,Charles Schwab Corp,1802,1,1.049764,97.387,-8.242,-7.852,2026-02-20T13:23:19.047Z,True,1,5,5,NASDAQ,4,False
NU,Nu Holdings Ltd.,8597,1,1.049764,15.4,-7.468,-7.114,2026-02-26T19:04:23.857Z,True,1,5,5,NASDAQ,4,False
JPM,JPMorgan Chase & Co,1023,1,1.049741,325.1427,-5.884,-5.606,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,1,1.049732,36.0389,-0.385,-0.367,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
2899.HK,Zijin Mining,2323,2,0.996985,36.4812,8.891,8.918,2026-04-10T01:33:33.947Z,True,1,5,21,HKEX,1,False
AMD,Advanced Micro Devices Inc,1832,1,0.61729,196.1774,107.007,173.349,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
