symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,23,8.734207,438.3001,-352.707,-40.382,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,7.005948,398.0824,-67.854,-9.685,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
GOOG,Alphabet,1002,6,6.654407,300.3777,52.929,7.954,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,5.400322,207.9578,597.628,110.665,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
AAPL,Apple,1001,11,4.85756,262.8583,107.019,22.031,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
NVDA,NVIDIA Corporation,1137,20,4.764124,160.1269,2935.657,616.201,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
META,Meta Platforms Inc,1003,12,4.121425,663.0148,-247.413,-60.031,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.063429,2.0808,482.659,118.781,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,4,3.733337,34.1674,-82.573,-22.118,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,3,2.335382,362.5559,92.711,39.698,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,1.868306,29.61,-26.788,-14.338,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,1.868304,529.71,-107.354,-57.461,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,1.868286,990.048,49.191,26.33,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
AVGO,Broadcom Inc,4236,2,1.867165,391.1999,-6.756,-3.618,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
BAC,Bank of America Corp,1011,2,1.864878,54.739,9.682,5.192,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.681223,108806.0959,-550.563,-327.478,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.609805,3917.3645,-1022.183,-634.973,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.401228,290.22,-210.267,-150.059,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
9201.T,Japan Airlines Co. Ltd.,14710,3,0.996157,2596.9562,25.279,25.377,2026-06-11T06:26:00.36Z,True,1,5,56,Tokyo,1,False
7012.T,Kawasaki Heavy Industries Ltd.,14641,2,0.942105,2866.13,-1.759,-1.867,2026-06-15T02:31:00.367Z,True,1,5,56,Tokyo,1,False
SYK,Stryker Corp,1689,1,0.934153,308.4023,1.167,1.249,2026-06-12T13:52:35.14Z,True,1,5,5,NASDAQ,5,False
6702.T,Fujitsu Ltd.,14619,1,0.934153,3423.18,-8.995,-9.629,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
UCG.MI,UniCredit Commercial Bank,1307,1,0.934153,73.16,4.445,4.758,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
V,Visa,1046,1,0.934153,318.6365,3.569,3.821,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
MTO.L,Mitie Group PLC,2744,1,0.934153,164.4,-8.149,-8.724,2026-06-09T10:12:04.003Z,True,1,5,7,LSE PLC,3,False
BKNG,Booking Holdings Inc,1481,1,0.934153,162.3784,9.011,9.646,2026-06-12T13:50:42.123Z,True,1,5,4,NASDAQ,7,False
