symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,23,8.775303,438.3001,-168.207,-19.168,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,8,8.093428,309.2507,31.913,3.943,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,7.038911,398.0824,-45.499,-6.464,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
NVDA,NVIDIA Corporation,1137,22,6.663621,169.5991,3422.484,513.607,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,5.425732,207.9579,783.314,144.37,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
AAPL,Apple,1001,11,4.880414,262.8583,318.37,65.234,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
META,Meta Platforms Inc,1003,12,4.140819,663.0148,-113.701,-27.459,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.082547,2.0808,551.901,135.186,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,5,3.754192,385.1199,78.864,21.007,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,4,3.750902,34.1674,-121.18,-32.307,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
MU,"Micron Technology, Inc.",1130,3,2.815445,1025.9227,-9.786,-3.476,2026-06-24T20:36:14.73Z,True,1,5,4,NASDAQ,8,False
0700.HK,Tencent,2339,6,1.877096,529.71,-87.084,-46.393,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
