symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
GOOG,Alphabet,1002,9,9.294703,308.8885,1.079,11.607,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
NVDA,NVIDIA Corporation,1137,23,7.43702,172.6349,2.705,36.375,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,7,6.423601,25.1253,-1.417,-22.062,2026-05-21T13:55:38.323Z,True,1,6,20,eToro,4,False
MSFT,Microsoft,1004,17,6.050572,431.6148,0.945,15.625,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,6,5.508793,393.5053,0.486,8.818,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
AAPL,Apple,1001,10,5.049846,281.2758,0.569,11.27,2025-09-08T16:59:47.893Z,True,1,5,4,NASDAQ,3,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,3.993861,2.0808,2.06,51.585,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,4,3.21356,380.4228,0.47,14.613,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
META,Meta Platforms Inc,1003,9,3.040891,693.0122,-0.535,-17.58,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
NKE,NIKE,1042,2,1.83632,43.7042,-0.174,-9.448,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
0700.HK,Tencent,2339,5,1.698596,535.4595,-0.297,-17.485,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
MU,"Micron Technology, Inc.",1130,2,1.37724,893.8133,0.065,4.697,2026-07-14T00:11:56.93Z,True,1,5,4,NASDAQ,8,False
NOVN.ZU,Novartis AG,2948,3,1.377234,125.8867,0.047,3.436,2026-07-28T09:16:50.963Z,True,1,5,12,CBOE EU,5,False
ROP.ZU,Roche Holding Ltd,1402,2,1.377229,359.8333,0.077,5.578,2026-07-27T11:00:57.837Z,True,1,5,12,CBOE EU,3,False
AMZN,Amazon.com Inc,1005,4,1.360105,190.4227,0.538,39.558,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
EXEL,Exelixis Inc,6084,2,1.212614,54.3281,0.054,4.447,2026-07-22T13:46:47.86Z,True,1,5,4,NASDAQ,3,False
T.US,AT&T Inc,1030,1,0.91816,24.29,0.047,5.105,2026-08-13T00:43:05.87Z,True,1,5,5,NASDAQ,8,False
MA,Mastercard,1041,1,0.91816,557.7133,0.066,7.134,2026-08-12T15:20:23.54Z,True,1,5,5,NASDAQ,4,False
V,Visa,1046,1,0.91816,318.6365,0.183,19.886,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
DTE.DE,Deutsche Telekom AG,1207,1,0.91816,32.53,-0.103,-11.227,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
ITX.MC,Industria de Diseno Textil SA,1332,2,0.91816,57.66,0.026,2.82,2026-07-31T14:12:01.227Z,True,1,5,10,CBOE EU,3,False
LLY,Eli Lilly & Co,1567,1,0.91816,1191.0289,0.031,3.341,2026-08-17T14:44:23.95Z,True,1,5,5,NASDAQ,5,False
AMAT,Applied Materials Inc,1706,2,0.91816,536.9998,-0.102,-11.152,2026-08-13T08:59:28.98Z,True,1,5,4,NASDAQ,8,False
SNDK,Sandisk Corp/DE,8804,2,0.91816,1491.915,0.018,1.974,2026-08-06T13:56:02.68Z,True,1,5,4,NASDAQ,8,False
GSK.L,GlaxoSmithKline,2036,1,0.91816,1876.0,0.023,2.462,2026-08-19T10:46:37.467Z,True,1,5,7,LSE PLC,5,False
CHE,Chemed Corp,6059,2,0.91816,536.7482,0.011,1.189,2026-08-04T14:27:40.62Z,True,1,5,5,NASDAQ,3,False
LQDA,Liquidia Corporation,7930,2,0.91816,75.9472,-0.066,-7.163,2026-08-17T14:55:42.45Z,True,1,5,4,NASDAQ,3,False
STX.US,Seagate Technology PLC,4356,2,0.91816,874.8086,-0.058,-6.29,2026-08-05T22:27:47.447Z,True,1,5,4,NASDAQ,8,False
7741.T,HOYA Corp.,14658,2,0.918154,26312.5006,-0.061,-6.688,2026-08-10T00:58:43.01Z,True,1,5,56,Tokyo,1,False
GTT.PA,Gaztransport et Technigaz SA,3563,1,0.91812,202.0,0.032,3.443,2026-08-13T07:33:03.397Z,True,1,5,9,Euronext,9,False
ASML.NV,ASML Holding NV,4509,1,0.91803,1421.6,0.069,7.478,2026-07-31T14:09:42.897Z,True,1,5,30,Euronext,8,False
URW.PA,Unibail-Rodamco-Westfield,4548,1,0.917718,105.75,0.001,0.079,2026-07-28T10:01:52.613Z,True,1,5,9,Euronext,4,False
SIG.ASX,Sigma Healthcare Ltd,15688,2,0.917371,2.9075,-0.011,-1.167,2026-08-18T01:28:53.49Z,True,1,5,31,CBOE AUS,1,False
HCSG,Healthcare Services Group Inc,9764,2,0.917356,23.0094,-0.003,-0.362,2026-08-03T15:49:46.55Z,True,1,5,4,NASDAQ,3,False
AVGO,Broadcom Inc,4236,1,0.917134,402.0505,-0.102,-11.155,2026-06-22T13:38:48.027Z,True,1,5,4,NASDAQ,8,False
ETOR,eToro Group LTD,12200,2,0.916945,38.2257,-0.173,-18.863,2026-06-26T17:17:57.44Z,True,1,5,4,NASDAQ,4,False
JAZZ,Jazz Pharmaceuticals,4087,2,0.916542,255.1261,0.019,2.113,2026-08-06T13:30:30.677Z,True,1,5,4,NASDAQ,5,False
INCY,Incyte Corp.,4080,1,0.913756,119.4244,0.041,4.485,2026-08-06T13:31:47.427Z,True,1,5,4,NASDAQ,5,False
IRWD,Ironwood Pharmaceuticals Inc.,9148,2,0.913134,4.1731,0.046,5.028,2026-08-06T13:30:12.797Z,True,1,5,4,NASDAQ,3,False
WDC,Western Digital Corporation,1129,1,0.45908,503.49,-0.05,-10.965,2026-08-19T13:02:07.59Z,True,1,5,4,NASDAQ,8,False
INSW,International Seaways Inc,9517,1,0.45908,96.3628,0.012,2.54,2026-07-31T18:16:55.38Z,True,1,5,5,NASDAQ,6,False
MEDP,Medpace Holdings Inc.,8882,1,0.45908,585.1795,0.022,4.744,2026-08-17T16:02:59.083Z,True,1,5,4,NASDAQ,3,False
NEM,Newmont Mining Corp,1757,1,0.45908,92.44,0.211,45.868,2026-07-14T00:05:39.82Z,True,1,5,5,NASDAQ,1,False
IGG.L,IG Group Holdings PLC,2630,1,0.45908,1376.0,-0.004,-0.865,2026-08-17T12:27:09.89Z,True,1,5,7,LSE PLC,1,False
GAW.L,Games Workshop,2845,1,0.45908,19170.0,-0.01,-2.119,2026-08-11T13:48:19.607Z,True,1,5,7,LSE PLC,3,False
LRCX,Lam Research Corp,1906,1,0.45908,309.87,0.003,0.729,2026-08-07T00:20:45.097Z,True,1,5,4,NASDAQ,8,False
BCRX,BioCryst Pharmaceuticals Inc,6388,1,0.45908,9.7831,0.003,0.582,2026-08-21T13:39:35.403Z,True,1,5,4,NASDAQ,3,False
PLUS.L,PLUS 500 LTD,5500,1,0.45908,3846.0,-0.015,-3.231,2026-08-17T10:19:15.97Z,True,1,5,7,LSE PLC,4,False
CDNA,CareDx Inc,9053,1,0.45908,46.5179,0.042,9.141,2026-08-17T16:01:43.993Z,True,1,5,4,NASDAQ,3,False
HALO,Halozyme Therapeutics Inc,6438,1,0.45908,102.08,0.032,7.043,2026-08-12T15:17:25.053Z,True,1,5,4,NASDAQ,3,False
UTHR,United Therapeutics Corp,6558,1,0.45908,523.66,-0.005,-1.018,2026-08-19T16:33:13.223Z,True,1,5,4,NASDAQ,3,False
OSCR,Oscar Health Inc,9649,1,0.45908,27.83,0.05,10.852,2026-08-10T19:52:46.457Z,True,1,5,5,NASDAQ,3,False
STNG,Scorpio Tankers Inc,6862,1,0.45908,74.5,0.016,3.557,2026-08-11T15:23:42.033Z,True,1,5,5,NASDAQ,6,False
HNGE,Hinge Health Inc,12207,1,0.45908,86.96,0.015,3.289,2026-08-12T15:19:40.637Z,True,1,5,5,NASDAQ,8,False
EDV.L,Endeavour Mining plc,2136,1,0.45908,4058.0,0.092,19.957,2026-08-10T13:06:54.067Z,True,1,5,7,LSE PLC,1,False
B2I.OL,B2 Impact ASA,12863,1,0.459079,26.25,0.025,5.465,2026-08-18T10:59:24.45Z,True,1,5,14,Euronext,4,False
4503.T,Astellas Pharma Inc.,14555,1,0.459008,2307.64,0.025,5.429,2026-08-19T01:41:32.64Z,True,1,5,56,Tokyo,1,False
