symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,22,8.268432,443.027,-257.147,-31.1,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,7.007051,398.0824,-52.176,-7.446,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
GOOG,Alphabet,1002,6,6.655456,300.3777,67.754,10.18,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,5.401171,207.9578,673.351,124.668,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
AAPL,Apple,1001,11,4.858324,262.8583,178.094,36.658,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
NVDA,NVIDIA Corporation,1137,20,4.764876,160.1269,3120.486,654.893,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.064068,2.0808,494.123,121.583,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,4,3.733925,34.1674,-72.481,-19.411,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
META,Meta Platforms Inc,1003,11,3.654926,678.0476,-219.126,-59.954,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,3,2.33575,362.5559,103.96,44.508,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,1.8686,29.61,-25.771,-13.792,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,1.8686,529.71,-116.248,-62.211,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,1.86858,990.0479,39.306,21.035,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
AVGO,Broadcom Inc,4236,2,1.867459,391.1999,-3.763,-2.015,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
BAC,Bank of America Corp,1011,2,1.865172,54.739,10.486,5.622,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.681489,108806.1026,-511.761,-304.35,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,20,1.610061,3917.3626,-952.25,-591.437,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
MSTR,Strategy Inc,6473,3,1.40145,290.22,-189.062,-134.905,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
9201.T,Japan Airlines Co. Ltd.,14710,3,0.996314,2596.9562,22.245,22.328,2026-06-11T06:26:00.36Z,True,1,5,56,Tokyo,1,False
7012.T,Kawasaki Heavy Industries Ltd.,14641,2,0.942254,2866.1301,11.695,12.412,2026-06-15T02:31:00.367Z,True,1,5,56,Tokyo,1,False
SYK,Stryker Corp,1689,1,0.9343,308.4023,-1.119,-1.198,2026-06-12T13:52:35.14Z,True,1,5,5,NASDAQ,5,False
6702.T,Fujitsu Ltd.,14619,1,0.9343,3423.18,-7.713,-8.256,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
UCG.MI,UniCredit Commercial Bank,1307,1,0.9343,73.16,6.906,7.392,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
V,Visa,1046,1,0.9343,318.6365,2.625,2.809,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
MTO.L,Mitie Group PLC,2744,1,0.9343,164.4,-9.208,-9.855,2026-06-09T10:12:04.003Z,True,1,5,7,LSE PLC,3,False
BKNG,Booking Holdings Inc,1481,1,0.9343,162.3784,2.538,2.717,2026-06-12T13:50:42.123Z,True,1,5,4,NASDAQ,7,False
SAN.MC,Banco Santander SA,7615,1,0.9343,10.866,8.35,8.937,2026-06-12T12:39:40.313Z,True,1,5,10,CBOE EU,4,False
NKE,NIKE,1042,1,0.9343,45.6047,-6.435,-6.888,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
SU.PA,Schneider Electric SE,1265,1,0.9343,264.95,4.33,4.634,2026-06-12T12:38:06.1Z,True,1,5,9,Euronext,6,False
SPCX,Space Exploration Technologies Corp,15618,2,0.9343,185.785,28.88,30.911,2026-06-17T12:16:01.74Z,False,1,5,4,NASDAQ,8,False
BARC.L,Barclays,2013,1,0.9343,468.55,8.116,8.687,2026-06-12T12:41:32.623Z,True,1,5,7,LSE PLC,4,False
VST,Vistra Corp,4363,1,0.9343,156.4858,3.524,3.772,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
VRTX,Vertex Pharmaceuticals Incorporated,4179,1,0.9343,443.4153,1.936,2.072,2026-06-12T13:51:48.813Z,True,1,5,4,NASDAQ,5,False
MCD,McDonald's,1025,1,0.9343,275.7,-1.705,-1.825,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
