symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,23,8.785852,438.3001,-138.593,-15.775,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,7,7.633322,306.8915,64.413,8.438,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,7.047375,398.0824,-71.689,-10.172,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
NVDA,NVIDIA Corporation,1137,22,6.671637,169.5991,3173.064,475.605,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,5.432254,207.9578,848.203,156.142,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
AAPL,Apple,1001,11,4.886281,262.8583,349.94,71.617,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
META,Meta Platforms Inc,1003,12,4.145795,663.0148,-73.707,-17.779,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.087454,2.0808,487.838,119.35,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,4,3.755414,34.1674,-101.935,-27.144,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,4,3.288869,380.4228,58.105,17.667,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,1.879354,29.61,-19.422,-10.335,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
0700.HK,Tencent,2339,6,1.879352,529.71,-63.297,-33.68,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
MU,"Micron Technology, Inc.",1130,2,1.879154,1051.3866,-31.429,-16.725,2026-06-24T20:36:14.73Z,True,1,5,4,NASDAQ,8,False
AVGO,Broadcom Inc,4236,2,1.878206,391.1999,-6.459,-3.439,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
9201.T,Japan Airlines Co. Ltd.,14710,3,1.002048,2596.9562,29.284,29.224,2026-06-11T06:26:00.36Z,True,1,5,56,Tokyo,1,False
7012.T,Kawasaki Heavy Industries Ltd.,14641,2,0.947676,2866.1301,-23.11,-24.386,2026-06-15T02:31:00.367Z,True,1,5,56,Tokyo,1,False
RPRX,Royalty Pharma PLC,6520,1,0.939677,56.3244,3.241,3.449,2026-07-14T13:44:40.247Z,True,1,5,4,NASDAQ,3,False
V,Visa,1046,1,0.939677,318.6365,12.668,13.481,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
NKE,NIKE,1042,1,0.939677,45.6047,-4.615,-4.911,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
MCD,McDonald's,1025,1,0.939677,275.7,-2.793,-2.972,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
UCG.MI,UniCredit Commercial Bank,1307,1,0.939677,73.16,8.997,9.574,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
VOW.DE,VOLKSWAGEN AG,3659,1,0.939677,77.25,-2.579,-2.744,2026-07-06T13:02:08.973Z,True,1,5,6,Xetra,3,False
0175.HK,Geely Automobile Holdings Ltd,2360,1,0.939677,19.7,-6.351,-6.759,2026-06-15T01:30:11.923Z,True,1,5,21,HKEX,3,False
6702.T,Fujitsu Ltd.,14619,1,0.939677,3423.18,-5.547,-5.903,2026-05-27T00:03:51.82Z,True,1,5,56,Tokyo,1,False
IBM,International Business Machines Corporation (IBM),1020,1,0.939664,222.4671,-4.462,-4.749,2026-07-14T13:48:57.643Z,True,1,5,5,NASDAQ,8,False
JPM,JPMorgan Chase & Co,1023,1,0.939656,325.1427,4.877,5.19,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
GILD,Gilead Sciences Inc,1465,1,0.939576,125.1966,7.263,7.73,2026-06-12T13:51:27.25Z,True,1,5,4,NASDAQ,5,False
7269.T,Suzuki Motor Corp.,14651,1,0.939563,1960.25,2.434,2.591,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
NFLX,"Netflix, Inc.",1127,1,0.93955,73.85,-7.041,-7.494,2026-07-16T19:36:13.633Z,True,1,5,4,NASDAQ,7,False
TSLA,"Tesla Motors, Inc.",1111,1,0.939485,393.01,-2.649,-2.819,2026-06-09T15:57:06.387Z,True,1,5,4,NASDAQ,3,False
8001.T,ITOCHU Corp.,14667,1,0.939318,1928.75,-3.501,-3.727,2026-05-27T00:02:57.343Z,True,1,5,56,Tokyo,1,False
SMSN.L,Samsung Electronics Co Ltd - GDR,2175,1,0.938543,4968.0,-16.224,-17.286,2026-07-01T13:12:48.773Z,True,1,5,7,LSE PLC,8,False
BARC.L,Barclays,2013,1,0.469895,468.55,10.357,22.041,2026-06-12T12:41:32.623Z,True,1,5,7,LSE PLC,4,False
NEM,Newmont Mining Corp,1757,1,0.469838,92.44,-2.856,-6.079,2026-07-14T00:05:39.82Z,True,1,5,5,NASDAQ,1,False
2020.HK,ANTA Sports Products Ltd,2384,1,0.469838,76.95,-4.022,-8.56,2026-06-15T01:30:13.33Z,True,1,5,21,HKEX,3,False
ISP.MI,Intesa Sanpaolo Group,1288,1,0.469838,6.325,-0.926,-1.972,2026-07-14T13:46:40.263Z,True,1,5,11,CBOE EU,4,False
9988.HK,Alibaba Group Holding Ltd (Hong Kong),2402,1,0.469838,99.7,12.354,26.294,2026-06-24T06:46:15.653Z,True,1,5,21,HKEX,7,False
ETOR,eToro Group LTD,12200,1,0.469838,40.65,-11.562,-24.609,2026-06-26T17:17:57.44Z,True,1,5,4,NASDAQ,4,False
SAN.MC,Banco Santander SA,7615,1,0.469826,10.866,7.265,15.463,2026-06-12T12:39:40.313Z,True,1,5,10,CBOE EU,4,False
SBMO.NV,SBM Offshore NV,4534,1,0.469814,32.66,-3.16,-6.727,2026-07-14T07:00:18.167Z,True,1,5,30,Euronext,9,False
KAP.L,Nac Kazatomprom Jsc-Gdr Regs,11192,1,0.469176,70.8,-5.509,-11.741,2026-07-06T09:45:43.573Z,True,1,5,7,LSE PLC,1,False
1398.HK,Industrial And Commercial Bank of China,2302,1,0.449805,6.65,3.486,7.75,2026-06-29T04:00:00.267Z,True,1,5,21,HKEX,4,False
1585.HK,Yadea Group Holdings Ltd,2405,1,0.4254,9.5,8.253,19.399,2026-07-07T04:00:00.493Z,True,1,5,21,HKEX,3,False
EMAAR.AE,Emaar Properties PJSC,10002,1,0.422854,12.58,-11.278,-26.671,2026-06-17T09:02:33.383Z,True,1,5,39,DFM,4,False
