symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
GOOG,Alphabet,1002,9,9.284842,308.8885,1.085,11.682,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
NVDA,NVIDIA Corporation,1137,22,6.511947,167.0192,2.874,44.141,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,7,6.416786,25.1253,-1.535,-23.914,2026-05-21T13:55:38.323Z,True,1,6,20,eToro,4,False
GLD,SPDR Gold,3025,6,5.502949,393.5053,0.234,4.256,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
MSFT,Microsoft,1004,12,4.668378,410.7771,1.265,27.102,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,9,4.585895,279.6584,0.725,15.806,2025-09-08T16:59:47.893Z,True,1,5,4,NASDAQ,3,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,3.989622,2.0808,2.09,52.395,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,4,3.210151,380.4228,0.475,14.791,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
META,Meta Platforms Inc,1003,9,3.037664,693.0122,-0.487,-16.029,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
NKE,NIKE,1042,2,1.834372,43.7042,-0.171,-9.311,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
0700.HK,Tencent,2339,5,1.696794,535.4595,-0.253,-14.915,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
MU,"Micron Technology, Inc.",1130,2,1.375779,893.8133,0.064,4.631,2026-07-14T00:11:56.93Z,True,1,5,4,NASDAQ,8,False
NOVN.ZU,Novartis AG,2948,3,1.375773,125.8867,-0.015,-1.063,2026-07-28T09:16:50.963Z,True,1,5,12,CBOE EU,5,False
