symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
MSFT,Microsoft,1004,21,8.305308,451.1857,-31.173,-3.753,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
GOOG,Alphabet,1002,5,7.007753,295.932,130.165,18.574,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
AMZN,Amazon.com Inc,1005,22,6.11639,207.9578,1053.221,172.196,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.602226,2.0808,345.882,75.155,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
NVDA,NVIDIA Corporation,1137,19,4.337816,147.3514,3620.471,834.63,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
AAPL,Apple,1001,9,3.914629,247.8052,210.763,53.84,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
GLD,SPDR Gold,3025,5,3.702887,414.741,5.194,1.403,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
META,Meta Platforms Inc,1003,10,3.609897,694.7317,-161.678,-44.787,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,2.116038,29.61,-2.882,-1.362,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
NU,Nu Holdings Ltd.,8597,2,2.116038,13.76,-11.862,-5.606,2026-02-26T19:04:23.857Z,True,1,5,5,NASDAQ,4,False
0700.HK,Tencent,2339,6,2.116037,529.71,-68.407,-32.328,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
LLY,Eli Lilly & Co,1567,3,2.116015,990.048,14.883,7.033,2026-02-06T18:53:53.847Z,True,1,5,5,NASDAQ,5,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,2,2.1154,35.5096,-7.896,-3.733,2026-05-01T15:28:15.663Z,True,1,6,20,eToro,4,False
BAC,Bank of America Corp,1011,2,2.112156,54.739,-13.193,-6.246,2026-01-12T08:39:48.937Z,True,1,5,5,NASDAQ,4,False
BTC-USD,Bitcoin,100000,12,1.904146,108806.0941,-353.577,-185.688,2025-04-28T07:53:49.04Z,True,1,10,8,eToro,,False
ETH-USD,Ethereum,100001,19,1.821525,3919.3083,-680.779,-373.741,2025-06-21T21:11:22.21Z,True,1,10,8,eToro,,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,2,1.587028,292.3134,76.867,48.434,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
MSTR,Strategy Inc,6473,3,1.587027,290.22,-126.27,-79.564,2025-09-25T10:54:40.683Z,True,1,5,4,NASDAQ,8,False
SCHW,Charles Schwab Corp,1802,1,1.058019,97.387,-7.585,-7.169,2026-02-20T13:23:19.047Z,True,1,5,5,NASDAQ,4,False
NOVO-B.CO,Novo Nordisk B A/S,2260,1,1.058019,254.55,11.766,11.121,2026-02-23T14:04:53.623Z,True,1,5,16,Nasdaq Nordic,5,False
MCD,McDonald's,1025,1,1.058019,275.7,1.603,1.515,2026-05-13T11:42:57.193Z,True,1,5,5,NASDAQ,7,False
V,Visa,1046,1,1.058019,318.6365,3.66,3.46,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
6758.T,Sony Group Corp.-ADR,1044,1,1.058019,22.9637,-0.669,-0.633,2026-02-27T15:32:16.893Z,True,1,5,5,NASDAQ,3,False
NKE,NIKE,1042,1,1.058019,45.6047,-3.387,-3.201,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
VST,Vistra Corp,4363,1,1.058019,156.4858,-8.235,-7.783,2026-04-21T15:12:08.387Z,True,1,5,5,NASDAQ,9,False
NFLX,"Netflix, Inc.",1127,1,1.058019,87.35,0.527,0.498,2026-05-13T11:43:25.037Z,True,1,5,4,NASDAQ,7,False
JPM,JPMorgan Chase & Co,1023,1,1.057995,325.1427,-7.339,-6.937,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
AMD,Advanced Micro Devices Inc,1832,1,0.496343,196.1774,123.818,249.46,2026-03-17T20:52:56.463Z,True,1,5,4,NASDAQ,8,False
